,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,tot_liv_area,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Flat,Gable,Gambrel,Hip,Mansard,Shed,BrkCmn,BrkFace,NA,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,N,Y
1051,903456090,190,RM,60.0,6780,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,1,Wd Sdng,None,0.0,3,2,CBlock,3,3,3,6,490.0,1,0.0,30.0,520.0,GasA,4,N,5,520,0,234,754,1.0,0.0,1,0,2,1,3,5,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,1,53,0,0,0,0,0,0,0,NA,0,6,2006,1,84500,1244.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1052,905401060,20,RL,69.05520046484602,53227,Pave,NA,3,Low,3,CulDSac,2,3,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,2,Plywood,None,0.0,3,3,CBlock,4,3,4,4,1116.0,1,0.0,248.0,1364.0,GasA,5,Y,5,1663,0,0,1663,1.0,0.0,1,0,2,1,4,6,7,2,4,Attchd,1954.0,3,2.0,529.0,3,3,3,224,137,0,0,0,0,0,0,NA,0,3,2008,1,256000,2779.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1053,534226120,20,RL,70.0,9100,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,3,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,338.0,3,466.0,121.0,925.0,GasA,5,Y,5,925,0,0,925,0.0,1.0,1,0,2,1,3,5,8,0,0,Detchd,1965.0,1,1.0,429.0,3,3,3,0,0,0,0,0,0,0,2,NA,0,7,2009,1,117500,1729.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1054,909276200,50,RL,130.0,9600,Pave,NA,3,HLS,3,Inside,3,3,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,1,MetalSd,None,0.0,4,4,BrkTil,3,2,1,3,428.0,1,0.0,300.0,728.0,GasA,5,Y,5,976,332,0,1308,1.0,0.0,1,1,2,1,3,7,6,2,3,Detchd,1940.0,1,1.0,256.0,3,3,3,0,70,0,0,0,0,0,0,NA,0,6,2009,1,160000,1736.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1055,905201080,20,RL,81.0,14175,Pave,NA,4,Bnk,3,Inside,2,1,PosA,Norm,1Fam,1Story,5,5,1956,1998,Hip,CompShg,2,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,386.0,5,522.0,332.0,1240.0,GasA,4,Y,5,1375,0,0,1375,1.0,0.0,1,0,3,1,3,6,8,1,4,Attchd,1956.0,1,1.0,323.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,12,2007,1,187000,2283.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1056,528166150,60,RL,110.0,14277,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,3,VinylSd,BrkFace,280.0,4,3,PConc,5,3,2,6,938.0,1,0.0,379.0,1317.0,GasA,5,Y,5,1217,1168,0,2385,1.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,2003.0,3,3.0,818.0,3,3,3,192,228,0,0,0,0,0,0,NA,0,1,2007,1,350000,3323.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1057,527401130,90,RL,60.0,9000,Pave,NA,4,Lvl,3,FR2,3,1,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,3,VinylSd,None,0.0,3,3,CBlock,4,3,2,1,0.0,1,0.0,896.0,896.0,GasA,3,Y,5,896,896,0,1792,0.0,0.0,2,2,4,2,3,8,8,0,0,Detchd,1982.0,1,2.0,480.0,3,3,3,0,45,0,0,0,0,0,0,NA,0,6,2008,1,133000,1792.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1058,528110110,20,RL,105.0,13693,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,3,VinylSd,Stone,554.0,4,3,PConc,5,3,4,6,1728.0,4,495.0,195.0,2418.0,GasA,5,Y,5,2464,0,0,2464,1.0,0.0,2,1,4,1,5,9,8,1,5,Attchd,2007.0,3,3.0,650.0,3,3,3,358,78,0,0,0,0,0,0,NA,0,8,2008,1,417500,4687.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1059,528228295,120,RL,51.0,3635,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,3,VinylSd,BrkFace,130.0,4,3,PConc,4,3,1,5,988.0,1,0.0,398.0,1386.0,GasA,5,Y,5,1569,0,0,1569,0.0,1.0,2,0,1,1,4,7,8,1,3,Attchd,2007.0,2,3.0,660.0,3,3,3,143,20,0,0,0,0,0,0,NA,0,5,2009,1,175900,2557.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1060,906340100,20,RL,84.0,10933,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,3,VinylSd,Stone,242.0,5,3,PConc,5,3,4,6,1021.0,1,0.0,534.0,1555.0,GasA,5,Y,5,1680,0,0,1680,1.0,0.0,1,1,1,1,5,8,8,1,4,Attchd,2009.0,3,3.0,1138.0,3,3,3,185,24,0,0,0,0,0,0,NA,0,7,2009,3,323262,2701.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1061,907405130,20,RL,65.0,8450,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,3,VinylSd,None,0.0,4,3,PConc,4,3,2,6,699.0,1,0.0,638.0,1337.0,GasA,5,Y,5,1337,0,0,1337,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2003.0,2,2.0,531.0,3,3,3,0,39,0,0,0,0,0,0,NA,0,10,2007,1,185000,2036.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1062,534430050,30,RL,60.0,8550,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,1,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,574.0,1,0.0,242.0,816.0,GasA,5,Y,5,816,0,0,816,1.0,0.0,1,0,2,1,3,4,8,1,2,Attchd,1949.0,1,1.0,240.0,3,3,3,228,0,40,0,0,0,0,3,NA,0,7,2006,1,129800,1390.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1063,528120100,20,RL,95.0,12182,Pave,NA,4,Lvl,3,Corner,3,3,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,3,VinylSd,BrkFace,226.0,4,3,PConc,4,3,2,4,1201.0,1,0.0,340.0,1541.0,GasA,5,Y,5,1541,0,0,1541,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2005.0,2,2.0,532.0,3,3,3,0,70,0,0,0,0,0,0,NA,0,5,2010,3,220000,2742.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1064,903231030,50,RM,51.0,6120,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,1,AsbShng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,Y,5,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,8,0,0,Detchd,1935.0,1,1.0,240.0,3,3,3,0,0,54,0,120,0,0,0,NA,0,7,2009,1,133000,1573.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1065,535454100,50,RL,60.0,10800,Pave,NA,4,Lvl,3,Inside,3,1,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,1,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,3,Y,3,832,629,0,1461,0.0,0.0,2,0,4,1,3,6,8,0,0,Detchd,1949.0,1,1.0,384.0,3,3,3,0,204,0,0,0,0,0,0,NA,0,8,2009,1,133500,1461.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1066,914478110,90,RL,69.05520046484602,12760,Pave,NA,3,Lvl,3,Inside,3,2,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,2,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1958.0,1958.0,GasA,3,Y,5,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,8,0,0,2Types,1976.0,1,2.0,776.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,3,2010,2,170000,2048.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1067,527165170,60,RL,69.05520046484602,7655,Pave,NA,3,Lvl,3,CulDSac,3,2,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,1,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,903.0,903.0,GasA,4,Y,5,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1993.0,2,2.0,392.0,3,3,3,290,84,0,0,0,0,0,0,NA,0,7,2007,1,168000,1642.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1068,902403070,70,RM,60.0,10560,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,3,283.0,1,0.0,455.0,738.0,GasA,5,Y,5,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,7,0,0,Detchd,1970.0,1,2.0,624.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,6,2010,1,140750,1753.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1069,527162140,60,RL,60.0,7500,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,3,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,938.0,938.0,GasA,5,Y,5,957,1342,0,2299,0.0,0.0,3,1,5,1,3,7,8,1,3,Attchd,1999.0,3,2.0,482.0,3,3,3,188,30,0,0,0,0,0,0,NA,0,8,2007,1,204000,2299.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1070,528292020,60,RL,69.05520046484602,9505,Pave,NA,3,Lvl,3,CulDSac,3,2,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,3,VinylSd,BrkFace,180.0,4,3,PConc,4,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,Y,5,884,1151,0,2035,0.0,0.0,2,1,3,1,4,8,8,1,4,BuiltIn,2001.0,3,2.0,434.0,3,3,3,144,48,0,0,0,0,0,0,NA,0,5,2010,1,222500,2035.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1071,535478010,85,RL,69.0,10205,Pave,NA,3,Lvl,3,Inside,3,1,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,1,MetalSd,None,0.0,3,3,CBlock,3,3,3,4,784.0,1,0.0,141.0,925.0,GasA,3,Y,5,999,0,0,999,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1962.0,1,1.0,300.0,3,3,3,150,72,0,0,0,0,0,0,NA,0,5,2006,1,134500,1783.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1072,533205110,120,FV,45.0,4379,Pave,NA,3,Lvl,3,FR2,3,3,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,1,MetalSd,None,0.0,4,3,PConc,4,3,3,6,851.0,1,0.0,527.0,1378.0,GasA,5,Y,5,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2004.0,3,2.0,540.0,3,3,3,160,56,0,0,0,0,0,0,NA,0,7,2007,1,214000,2229.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1073,903229040,190,RM,65.0,7800,Pave,NA,4,Lvl,3,Inside,3,1,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,1,MetalSd,None,0.0,3,3,CBlock,4,3,2,3,507.0,1,0.0,286.0,793.0,GasA,3,Y,5,793,325,0,1118,1.0,0.0,1,0,3,1,3,5,8,1,4,Detchd,1939.0,1,2.0,410.0,3,3,3,0,0,0,0,271,0,0,3,NA,0,5,2006,1,119900,1625.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1074,908201120,90,RL,92.0,12108,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,3,VinylSd,BrkFace,270.0,3,3,CBlock,3,3,1,5,133.0,1,0.0,1307.0,1440.0,GasA,3,N,3,1440,0,0,1440,0.0,0.0,2,0,4,2,2,8,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,NA,0,9,2008,1,118000,1573.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1075,535452060,20,RL,70.0,7000,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,1,Wd Sdng,BrkFace,45.0,3,3,CBlock,3,3,1,3,588.0,1,0.0,422.0,1010.0,GasA,5,Y,5,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,8,0,0,Attchd,1960.0,2,1.0,254.0,3,3,3,0,16,0,0,0,0,0,1,NA,0,4,2007,1,135000,1722.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1076,903400180,50,RL,64.0,13053,Pave,Pave,4,Bnk,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,1,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,833.0,833.0,GasA,4,Y,5,1053,795,0,1848,0.0,0.0,1,1,4,1,4,8,8,1,4,Detchd,1922.0,1,2.0,370.0,3,3,1,0,0,0,0,220,0,0,0,NA,0,6,2008,1,207000,1848.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1077,909175100,50,RL,60.0,8400,Pave,NA,4,Bnk,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,1,MetalSd,None,0.0,3,3,PConc,3,3,1,3,423.0,1,0.0,758.0,1181.0,GasA,2,Y,5,1390,304,0,1694,0.0,0.0,2,0,4,1,3,7,8,1,4,Detchd,1925.0,1,2.0,576.0,3,3,3,342,0,128,0,0,0,0,0,NA,0,6,2008,1,136500,2117.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1078,902205140,20,RM,50.0,6000,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,1,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,901.0,901.0,GasA,5,Y,5,901,0,0,901,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1954.0,1,1.0,281.0,2,3,3,0,0,0,0,0,0,0,0,NA,0,8,2008,1,107900,901.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1079,903231090,50,RM,69.05520046484602,6240,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,3,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,52.0,1,0.0,809.0,861.0,GasA,4,Y,5,861,548,0,1409,1.0,0.0,1,1,3,1,3,6,8,1,4,Detchd,1968.0,1,2.0,528.0,3,3,3,225,0,84,0,0,0,0,0,NA,0,3,2007,1,126000,1461.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1080,526301100,20,RL,141.0,31770,Pave,NA,3,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,2,Plywood,Stone,112.0,3,3,CBlock,3,4,4,4,639.0,1,0.0,441.0,1080.0,GasA,2,Y,5,1656,0,0,1656,1.0,0.0,1,0,3,1,3,7,8,2,4,Attchd,1960.0,3,2.0,528.0,3,3,2,210,62,0,0,0,0,0,0,NA,0,5,2010,1,215000,2295.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1081,528102110,60,RL,96.0,12474,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,3,VinylSd,Stone,272.0,5,3,PConc,5,3,3,6,1280.0,1,0.0,402.0,1682.0,GasA,5,Y,5,1742,590,0,2332,1.0,0.0,2,1,3,1,5,9,8,1,5,BuiltIn,2008.0,3,3.0,846.0,3,3,3,196,134,0,0,0,0,0,0,NA,0,8,2008,3,426000,3612.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1082,534478230,20,RL,80.0,9600,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,1,MetalSd,None,0.0,4,3,CBlock,3,3,1,5,607.0,1,0.0,506.0,1113.0,GasA,4,Y,5,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,8,1,4,Attchd,1950.0,1,1.0,264.0,3,3,3,0,80,120,0,0,0,0,0,NA,0,7,2009,1,147000,1720.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1083,909251050,30,RL,64.0,8574,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,2,Stucco,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,5,Y,5,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,8,1,4,Detchd,1916.0,1,2.0,440.0,3,3,3,0,0,180,0,0,0,0,0,NA,0,10,2009,1,147500,1232.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1084,528114040,20,RL,104.0,14418,Pave,NA,3,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,3,VinylSd,BrkFace,480.0,5,3,PConc,5,3,4,6,1375.0,1,0.0,575.0,1950.0,GasA,5,Y,5,1950,0,0,1950,1.0,0.0,2,0,2,1,5,7,8,1,4,Attchd,2007.0,3,3.0,706.0,3,3,3,156,207,0,0,0,0,0,0,NA,0,5,2008,1,383000,3325.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1085,527354040,20,RL,80.0,10400,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,1,Wd Sdng,BrkFace,102.0,3,3,CBlock,4,3,3,6,929.0,1,0.0,916.0,1845.0,GasA,4,Y,5,1872,0,0,1872,0.0,1.0,2,0,3,1,3,6,8,1,3,Attchd,1988.0,3,2.0,604.0,3,3,3,197,39,0,0,0,0,0,0,NA,0,6,2006,1,241500,2801.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1086,909252220,50,RL,63.0,15564,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,1,Wd Shng,None,0.0,3,3,BrkTil,4,3,1,1,0.0,1,0.0,676.0,676.0,GasA,5,Y,5,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1994.0,1,2.0,400.0,3,3,3,424,0,0,0,0,0,0,0,Shed,400,1,2008,1,147500,1264.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1087,527208010,60,RL,101.0,13543,Pave,NA,3,HLS,3,Corner,3,3,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,3,VinylSd,Stone,130.0,4,3,PConc,5,3,4,6,16.0,1,0.0,1152.0,1168.0,GasA,5,Y,5,1168,1332,0,2500,0.0,0.0,3,1,5,1,5,9,8,1,4,BuiltIn,2005.0,3,3.0,683.0,3,3,3,192,32,0,0,0,0,0,0,NA,0,7,2008,1,355000,2516.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1088,903225050,45,RM,50.0,6130,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,1,MetalSd,None,0.0,3,3,BrkTil,3,3,1,5,784.0,1,0.0,0.0,784.0,GasA,4,Y,5,784,0,0,784,1.0,0.0,1,0,2,1,4,5,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,3,0,0,116,0,0,0,0,0,NA,0,5,2008,1,109500,1568.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1089,902205010,30,RM,50.0,5925,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,1,MetalSd,None,0.0,3,4,BrkTil,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,4,612,0,0,612,0.0,0.0,1,0,1,1,3,4,8,0,0,Detchd,1965.0,1,1.0,308.0,3,2,1,0,0,25,0,0,0,0,0,NA,0,10,2009,1,45000,612.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1090,904100140,70,RL,69.05520046484602,24090,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,1,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,0.0,1,0.0,1032.0,1032.0,GasA,5,Y,5,1207,1196,0,2403,0.0,0.0,2,0,4,1,3,10,8,2,3,Attchd,1940.0,1,1.0,349.0,3,3,3,56,0,318,0,0,0,0,0,NA,0,6,2010,1,244400,2403.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1091,534476150,20,RL,80.0,9600,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,1,HdBoard,Stone,238.0,3,3,CBlock,3,3,1,6,1285.0,1,0.0,131.0,1416.0,GasA,3,Y,5,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,8,2,4,Attchd,1953.0,3,2.0,418.0,3,3,3,110,0,0,0,0,0,0,0,NA,0,10,2009,1,167000,2929.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1092,907262020,60,RL,65.0,8158,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,3,VinylSd,BrkFace,214.0,4,3,PConc,4,3,1,1,0.0,1,0.0,860.0,860.0,GasA,5,Y,5,860,869,0,1729,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2002.0,3,2.0,542.0,3,3,3,386,63,0,0,0,0,0,0,NA,0,8,2007,1,200000,1729.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1093,904302020,30,RL,50.0,5220,Pave,NA,3,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,1,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,830.0,830.0,GasA,4,Y,5,879,0,0,879,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1936.0,1,1.0,180.0,3,3,2,0,108,0,0,0,0,0,0,NA,0,1,2006,1,80000,879.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1094,908275220,20,RL,60.0,8172,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,2,Plywood,None,0.0,3,3,CBlock,3,3,1,3,167.0,1,0.0,697.0,864.0,GasA,3,Y,5,864,0,0,864,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1957.0,1,2.0,572.0,3,3,1,0,0,0,0,0,0,0,0,NA,0,4,2006,1,115000,1031.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1095,535178060,20,RL,72.0,9000,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,1,Wd Sdng,BrkFace,74.0,3,3,CBlock,4,3,1,2,616.0,1,0.0,580.0,1196.0,GasA,4,Y,4,1196,0,0,1196,1.0,0.0,1,0,2,1,3,6,8,1,4,Attchd,1956.0,2,1.0,297.0,3,3,3,0,44,0,0,0,0,0,0,NA,0,5,2008,1,139000,1812.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
